comment_id,post_id,score,creation_date,text,candidate_category,candidate_reason,human_label,review_notes,ollama_label,ollama_confidence,ollama_reason,ollama_explanation
44018067,27804253,0,2015-01-06 18:08:55,"@usr111 I edited my answer a couple of minutes ago. There was a bug, now it works properly.",random_negative,no_rule_match,,,freshness_confirmation,0.95,author_fixed_bug_recently,"The author explicitly states they fixed a bug in their answer minutes ago, confirming it now works."
91979453,29800328,0,2018-09-26 14:21:16,`void*` rather comes with a list of huge disadvantages. I've posted an answer showing some of the most common causes for bugs.,random_negative,no_rule_match,,,neutral,0.95,no_obsolescence_indicators,The comment discusses disadvantages without mentioning version changes or the answer becoming outdated.
44782670,28176738,0,2015-01-29 07:19:21,"That's the wrong term, I'm sorry. It must have some further significance in C++ that I wasn't aware of. I meant that you're assuming that a `void *` and `char *` have the same representation, which is possible, even likely, but not guaranteed by the standard, and so should be avoided. It may be better to use a macro to make a template for the function and instantiate one for each type. If they truly are represented the same, then the compiler should optimize it for you, but if they are not the same, it will still work when ported to some new architecture where the representations differ.",freshness_confirmation,still_supported,,,incorrectness,0.95,comment_corrects_answer_logic,The comment explicitly states the answer uses the wrong term and relies on an incorrect assumption about C++ standards.
44205309,27901683,0,2015-01-12 13:28:04,@TapanAnand There *is* no `__do_global_ctors_aux` function. Anywhere. On either your implementation or mine.,random_negative,no_rule_match,,,incorrectness,0.95,factual_correction,"The comment explicitly states the function does not exist, correcting a factual error in the answer."
55463462,33848783,0,2015-11-21 22:43:02,"I said it would be ""much easier to understand"".  This means that both syntaxes are valid, and they both mean the exact same thing.  It just happens that your professor's syntax perference is, in my humble opinion, outdated, counter-intuitive, and unsuitable for teaching.",temporal_candidate,explicit_outdated,,,temporal_obsolescence,0.9,explicit_outdated,The comment explicitly states the professor's syntax preference is outdated.
47599099,29732948,1,2015-04-19 17:01:49,"This is wrong suggestion `You should use mysql_* not mysqli_*` mysqli is more safer than mysql connection. Maybe not `should`, but `could`",incorrectness_candidate,explicit_wrong,,,incorrectness,0.95,explicit_wrong,The comment directly states the suggestion is wrong and provides a factual correction regarding MySQL API safety.
97198702,37734291,0,2019-03-19 01:16:47,Please explain what you want to do. After trying this nothing was sorted out.,random_negative,no_rule_match,,,neutral,0.95,comment_expresses_confusion_without_specific_failure_details,The comment expresses frustration but does not specify a technical reason for the answer's failure.
44917274,28280636,0,2015-02-02 15:55:21,"@HolgerJust You have cited an answer on this stie, which doesn't really prove anything. But regardless, even if not deprecated, they are obsolete and have absolutely no advantage on `$()` whereas `$()` has many advantages on them. The only reason to ever use them is for compatibility with a old Bourne Shells.Also if you read the top comment for that post, i am of the same opinion.",temporal_candidate,explicit_deprecated,,,temporal_obsolescence,0.9,explicit_deprecated,"The comment states the feature is obsolete and only useful for compatibility with old shells, indicating a change in recommended practice."
50800745,31409566,0,2015-07-14 17:54:13,"Updated with some additional code. Please let me know how this works out for you. If this does not work, are you interested in pushing code into a git repository so I can run exactly, or close to, what you have? We can work on this in Cloud9 and get your problem resolved in no time!",failure_candidate,does_not_work,,,neutral,0.95,comment_invites_feedback,The comment asks for user feedback on updated code rather than stating the answer is wrong or outdated.
52343061,32230025,0,2015-08-26 15:09:11,"not working. I shold add something with this php tal? Added the:  <td tal:content="""">
      ....
      </td> for the result of the count, but i think this is wrong.",incorrectness_candidate,explicit_wrong,,,incorrectness,0.9,explicit_wrong,The user explicitly states the code is wrong without mentioning version changes or environmental issues.
46295909,29022455,0,2015-03-13 07:42:16,"This is wrong. EXISTS looks for the presence of **rows**, it doesn't matter if they only consist of NULLs or not. The suggested solution will work but the problem is not NULLs or absence of NULLs.",incorrectness_candidate,explicit_wrong,,,incorrectness,0.95,explicit_wrong,The comment explicitly states the answer is wrong regarding how EXISTS handles NULLs.
99737778,43197060,0,2019-06-13 12:02:21,This solution is deprecated since React Native 0.44. https://github.com/react-navigation/react-navigation/issues/1352,temporal_candidate,explicit_deprecated,,,temporal_obsolescence,1.0,explicit_deprecated,The comment explicitly states the solution is deprecated in a specific version.
46101872,28922073,0,2015-03-08 02:23:34,`P` and `Q` aren't independent though - OP requires `P<=Q`. But the approach still works in this case because of the actual functions. Perhaps you could edit that in.,freshness_confirmation,still_supported,,,neutral,0.9,comment_discusses_logic_not_obsolescence,The comment addresses a logical flaw in the answer's assumptions rather than stating the answer is outdated or incorrect.
50384091,31189468,0,2015-07-02 16:05:44,"Also, I tagged the question wrong. This is actually SQL-Server, is the `with(nolock)` function still supported?",freshness_confirmation,still_supported,,,freshness_confirmation,0.9,still_supported,"The comment explicitly asks if the function is still supported, implying it remains valid."
119347566,30616453,0,2021-05-13 15:53:31,This is actually quite clever but for some reason doesn't work for me,failure_candidate,does_not_work,,,situational_failure,0.95,user_specific_issue,The comment indicates the solution fails for the user without mentioning version changes or errors.
48104257,29992299,0,2015-05-01 18:05:50,"this will still work, i think ?  ""SELECT creationDate, sum(count_t1), sum(count_t2)
FROM (
  SELECT creationDate, 1 AS count_t1, 0 AS count_t2
  FROM t1
 

  UNION ALL

  SELECT creationDate, 0 AS count_t1, 1 AS count_t2
  FROM t2
  
) s
GROUP BY creationDate"" @fthiella",freshness_confirmation,still_supported,,,freshness_confirmation,0.9,still_supported,The comment explicitly states the answer will still work.
52479035,32301330,0,2015-08-30 21:33:52,"@Le'nton the truth is that `\r` is still there, your solution lefts the redundant `\r` character there in the string. And it's sad OP chosen this solution even though it produces garbage. ""It is outdated, but good practice"" --- unless it's not.",temporal_candidate,explicit_outdated,,,situational_failure,0.9,comment_claims_garbage_output,The comment states the solution produces garbage without confirming it is outdated.
56106377,34180053,0,2015-12-09 13:34:32,"I have already tried this one, unfortinatly i still get +46 where it supposed to be empty, yet your methode still works on others case examples",freshness_confirmation,still_supported,,,situational_failure,0.85,partial_success_with_specific_case_failure,The answer works for some cases but fails for the user's specific scenario.
53930371,33055108,0,2015-10-10 14:38:37,Ah I realised why I thought It was wrong! the sorting was correct,incorrectness_candidate,explicit_wrong,,,neutral,0.9,user_corrected_misunderstanding,"The comment indicates the user realized their initial assessment was wrong, not that the answer itself is incorrect or obsolete."
54555632,33380757,0,2015-10-28 00:35:14,"This is wrong. It **does** return `EOF`  on input failure. http://port70.net/~nsz/c/c11/n1570.html#7.21.6.2p16. On most systems, this just happens to equal `-1`.",incorrectness_candidate,explicit_wrong,,,incorrectness,0.95,explicit_wrong,The comment explicitly states the answer is wrong and provides a standard to contradict it.
49094738,30509431,0,2015-05-28 14:35:47,"Good spot about the ng-disabled, thanks. It still works this way it seems, but I will clean it up.

Using ng-change makes it work fine so I don't need to use a watcher - I am just wondering why it doesn't play properly the way it is. But thanks anyway!",freshness_confirmation,still_supported,,,freshness_confirmation,0.95,still_works,The comment confirms the answer still functions correctly despite mentioning a cleanup.
50125158,31050028,0,2015-06-25 13:42:37,"In my experience, MS tend to mark something as deprecated, still support it for 2 or 3 versions, then turn it off by default in the next, and remove it in the version after. We are now seeing things that were deprecated in 2005 (version 9) disappearing: https://msdn.microsoft.com/en-us/library/ms144262%28v=sql.110%29.aspx It's a slow process, but it does happen, and if you don't prepare for it, you may live to regret it!",temporal_candidate,explicit_deprecated,,,temporal_obsolescence,0.95,explicit_deprecated,The comment describes a process where deprecated features are eventually removed in future versions.
53861476,33019139,0,2015-10-08 14:53:06,"First thing I did when coming up for a solution was this, but it works for the first value in the array, when a 2nd is added it adds it but also adds the previous value, and also does not remove the values if they are removed from the array.",temporal_candidate,removed_api,,,situational_failure,0.95,comment_describes_functional_bug,The comment describes a specific bug where the code fails to handle multiple array values correctly.
54708010,33460898,0,2015-11-01 09:52:31,"dude my mean is if any one has more than one job, then just one time print his name and print his jobs after his name see:
it is worng:
*name: jason irani *job:doctor *tel:somthing *email: somtiong
*name: jason irani *job:software  
engineer *tel:somthing *email: somtiong*******

see it is true:  *name: jason irani *job:doctor and software engineer *tel:somthing *email: somtiong",random_negative,no_rule_match,,,incorrectness,0.95,user_claims_answer_wrong,The comment explicitly states the answer is wrong without citing version changes or environmental issues.
50630284,31321555,0,2015-07-09 15:20:27,"I edited and added a suggested ""solution"", but the question is too broad to be answered here. Would recommend reading up some on AngularJS bindings and $scope.$watch.",random_negative,no_rule_match,,,neutral,0.9,no_obsolescence_evidence,"The comment suggests the question is too broad and recommends reading documentation, but does not state the answer is outdated or incorrect."
56507212,34233335,0,2015-12-20 16:08:28,"I checked that code, but it does something that is not according to the instructions: when the person arrives anywhere in the last column it is assumed there is a path (return 1) unless the cell has 0. But this is wrong, there might still be zeroes on the way down. The same is done for the last row. That code is wrong. Yours is better.  I left a comment there.",incorrectness_candidate,explicit_wrong,,,incorrectness,0.95,explicit_wrong,The comment explicitly states the code logic is wrong because it incorrectly assumes a path exists without checking for zeroes.
134070794,67067209,0,2023-04-14 17:14:36,npm enterprise was deprecated/sunset in 2020,temporal_candidate,explicit_deprecated,,,temporal_obsolescence,1.0,explicit_deprecated,"The comment states the package was deprecated in 2020, indicating it is no longer supported."
49870142,30916318,1,2015-06-18 13:18:56,"@TomFenech, I periodically see people mention that egrep is deprecated, but I've never seen mention of that in any of the documentation on systems that I use.  Regarding the or bar, I often use ranges to escape special characters because they work the same way in BRE and ERE.",temporal_candidate,explicit_deprecated,,,neutral,0.95,comment_denies_deprecation_claim,The comment disputes the claim that egrep is deprecated by citing lack of documentation evidence.
46157791,28907934,0,2015-03-09 21:24:02,Thanks for the fast and useful answer! Both ruudvan's and your answer about `DBMS_LOB.HASH` are very good. I've ticked his for the extra bit of details.,random_negative,no_rule_match,,,freshness_confirmation,0.95,commenter confirms answer utility and correctness,The comment explicitly states the answer is useful and good.
45804964,28737389,0,2015-02-27 10:30:30,I am able to see the style attribute properly applied but on the wrong component. I couldn't understand why you think it is wrong.,incorrectness_candidate,explicit_wrong,,,neutral,0.9,commenter disputes answer validity without citing version changes or specific failure evidence,The comment questions the answer's correctness but does not provide sufficient context to confirm a specific type of obsolescence.
44137546,27867478,0,2015-01-09 19:12:14,"Well now I know. On the uC's I programmed we did never work with strings, that may be the reason I'm not too familiar with this.",incorrectness_candidate,never_worked,,,neutral,0.95,user_lack_of_experience,The comment attributes the issue to the user's unfamiliarity with strings rather than a factual error or obsolescence.
49469182,30705667,0,2015-06-08 09:43:23,"get following exception: awk: invalid -v option, and without ""v"" it works fine but it dosen't show the third column",random_negative,no_rule_match,,,neutral,0.9,no_obsolescence_evidence,The comment describes a syntax error unrelated to version changes or answer correctness.
45504111,28598918,0,2015-02-19 05:07:32,This is wrong and for quite a few reasons. You're also missing the point.,incorrectness_candidate,explicit_wrong,,,incorrectness,0.95,explicit_wrong,The comment explicitly states the answer is wrong without mentioning version changes or environmental limitations.
47243890,29545658,0,2015-04-09 18:28:58,"OK. I don't know if this specific one has changed, but I prefer we avoid promoting a site that's just SEO spam and has outdated information in lots of its man pages.",temporal_candidate,explicit_outdated,,,neutral,0.9,no_evidence_of_answer_failure,The comment criticizes the source site but does not state that the answer itself is wrong or outdated.
54545065,33375454,1,2015-10-27 18:13:51,won't work properly because `ng-repeat` creates child scope....will only change the current child scope. That's why I used an object for inheritance,failure_candidate,does_not_work,,,situational_failure,0.9,scope_inheritance_issue,The comment explains a specific scope inheritance problem without citing a version change or API update.
46491873,29132272,0,2015-03-18 21:29:28,Not trying to pick fights... just trying to get to the answer.. ;),random_negative,no_rule_match,,,neutral,0.95,no_obsolescence_indicators,"The comment expresses frustration without indicating the answer is outdated, wrong, or situationally failed."
46715573,29245961,1,2015-03-25 13:04:10,"consider it picked. Note that, for GNU grep anyway, egrep and fgrep are deprecated in favour of `grep -E` and `grep -F`",temporal_candidate,explicit_deprecated,,,temporal_obsolescence,0.95,deprecated_tools,The comment states that egrep and fgrep are deprecated in favor of newer grep flags.
50769932,31397057,3,2015-07-14 03:34:19,Chaining still works even when a `.then()` handler doesn't return a promise so that part of your answer is not correct.  It just doesn't create yet another promise to wait on and thus continues synchronously.,freshness_confirmation,still_supported,,,incorrectness,0.95,partial_incorrectness,The comment states that a specific part of the answer is not correct because it misunderstands how promise chaining works.
59779560,32546879,2,2016-03-17 16:39:20,@SwiftArchitect does this still work?  `#include <string>` produces the following error `'string' file not found` in CPP.hpp.,freshness_confirmation,still_supported,,,freshness_confirmation,0.95,still_supported,"The comment asks if the code still works, implying a desire to confirm its current validity."
55611677,33882922,0,2015-11-25 19:59:51,"@Draco18s it doesn't pick between them: ""assuming you're not trying to find a unique solution..."". when you rotate the points back 44º it finds your original rectangle; when you rotate the points back 44.1º it finds a slightly different but still valid rectangle.  what you said in the first comment on the original post is totally true.",freshness_confirmation,still_supported,,,freshness_confirmation,0.95,comment_confirms_answer_validity,The comment confirms the answer remains valid under specific conditions.
50627069,31319850,0,2015-07-09 14:10:35,"@AndrisLeduskrasts ""Legal Science"" works like a charm (see the demo). As far as using more digits in the lookbehind goes, it should be a trivial fix for the OP to manage.",random_negative,no_rule_match,,,neutral,0.95,comment confirms functionality without indicating obsolescence or error,"The comment states the solution works and suggests a minor fix, which does not indicate any form of answer obsolescence."
44747553,28189780,0,2015-01-28 10:27:34,"Note that [*event.which*](https://developer.mozilla.org/en-US/docs/Web/API/KeyboardEvent.which) is deprecated, [*event.keyCode*](https://developer.mozilla.org/en-US/docs/Web/API/KeyboardEvent.keyCode) should be used instead. Also consider`document.forms[0].submit()`.",temporal_candidate,explicit_deprecated,,,temporal_obsolescence,0.95,deprecated_api_usage,The comment explicitly states that the answer uses a deprecated API property.
49648975,30798698,0,2015-06-12 09:56:47,I'm happy that i can help you. It always depends what event are you listening to (keyup/keydown or keypress) and if you look at keycode or charcode.,random_negative,no_rule_match,,,neutral,0.95,comment_provides_general_guidance,The comment offers general advice on event listeners and key codes without indicating the answer is outdated or incorrect.
45006051,28322893,0,2015-02-04 19:04:23,"In 2D, you can use Manhattan distance so long as you don't move diagonally, which will be optimal for shortest path problems. This is (# of columns from goal + # of rows from goal). Basically, an admissable heuristic never overestimates cost to reach goal (it's ""optimistic"")",temporal_candidate,version_replacement,,,neutral,1.0,no_temporal_indicators,The comment explains a general principle of Manhattan distance without mentioning version changes or obsolescence.
46151156,28909969,0,2015-03-09 17:53:11,"Thanks, do you know if the marker still works if the position and endposition are the same, or if they differ only by 1?
for example, i am not able to see the marker if endposition = startposition + 1.",freshness_confirmation,still_supported,,,neutral,0.9,question_about_edge_case,The comment asks about specific edge cases without confirming the answer's current validity.
106119694,31164357,2,2020-01-31 13:12:55,"If anyone cares about the precise semantics of this ""sugar,"" you can look at the script that your .jsx is transpiled into you'll see that a function `_extends` has been added to it, which will (under normal circumstances) take the `props` constructed from the ""normal attributes"" and apply `Object.assign(props, inputProps)`.",random_negative,no_rule_match,,,neutral,1.0,no_obsolescence_indicators,"The comment explains technical implementation details without indicating the answer is outdated, wrong, or failed."
73560766,32296500,0,2017-04-06 04:12:35,"Hi UmNyobe. I wanted to make sure `cur` has NULL children and wrote `if (nullptr == cur->left && nullptr == cur->right) { delete cur; cur = nullptr; }` in the latter part, but then valgrind reports there's a memory leak. Apparently that `if` condition is the culprit. Can you please explain why this is wrong?",incorrectness_candidate,explicit_wrong,,,incorrectness,0.95,comment_identifies_logic_error,The comment points out a specific logical error in the code that causes a memory leak.
48691390,30286735,0,2015-05-18 07:45:12,"@user1952069, Ok, I got that, check my answer again.  If you paste the Express route into a browser bar, and it shows an image, then ng-src will work.  For that to work, it needs to be a GET request.  If you're using a GET, and it's not working in the browser, then you may have a bug in your encoding (you said you saw the image in network traffic, so you're probably ok here).",failure_candidate,not_working,,,neutral,0.9,no_evidence_of_obsolescence,The comment addresses a specific debugging scenario without indicating the answer is outdated or incorrect.
47674730,29678116,1,2015-04-21 12:26:15,"Why I marked this as the answer: This is a best/better practices question, so you may not agree with this. This practice allows the logic to be removed from the UI, and be encapsulated in the controller. The logic can grow over time with no change  to the  UI. This is also more reusable, in the future if you need to change the logic you need to do it in only one place, the controller.  No one mentioned testing, but I find testing a controller simple.",temporal_candidate,removed_api,,,neutral,0.95,comment_discusses_architecture_preference,The comment advocates for a specific architectural pattern without indicating the answer is outdated or incorrect.
45045975,28350649,2,2015-02-05 18:15:50,_some numbers from 0 to 100_  This is incorrect.  ***100*** would be out of bounds,incorrectness_candidate,explicit_incorrect,,,incorrectness,1.0,explicit_incorrect,The comment explicitly states the answer is incorrect because a value of 100 is out of bounds.
50687334,31351552,0,2015-07-11 00:51:36,"This code will still work if the array is in a different order or if the array has more objects. As long as each object has a `name` property to sort by, it will work!",freshness_confirmation,still_supported,,,freshness_confirmation,0.95,still_supported,The comment confirms the answer remains functional under various conditions.
44998285,28324796,0,2015-02-04 15:39:40,"As @NavleenSingh points out, either your data or your answer is incorrect.  Also, any example data should include overlap as that is implicitly part of the problem.  Also, your pseudocode is confusing at best, and at worse may be unimplementable or just logically incorrect.  It's impossible to tell as you've hand-waved away the important parts as abstractions.",incorrectness_candidate,explicit_incorrect,,,incorrectness,0.95,explicitly_wrong_data_and_logic,The comment states the answer is incorrect due to wrong data and confusing pseudocode.
49837057,30898945,0,2015-06-17 18:01:58,"Will this still work if an item can go from ""pending"" to ""not pending"" and back to ""pending"" again?  Unclear from the question if this is possible in the data.",freshness_confirmation,still_supported,,,neutral,0.9,unclear_data_state,The comment questions data state possibilities without confirming obsolescence or correctness.
47891305,29882583,0,2015-04-26 21:17:38,"That just won't work, the [**filter**](https://docs.angularjs.org/api/ng/filter/filter) filter does bind to a function that ""*Selects a subset of items from array and returns it as a new array.*"". It takes an array as parameter, and converts the entire one to a new one. It doesn't get called on each element.",failure_candidate,does_not_work,,,situational_failure,0.9,comment_claims_functionality_does_not_work,The comment states the filter does not work as expected without indicating a change in technology or API.
54952895,33576546,0,2015-11-07 22:19:02,"No. Short strings are long deprecated, don't support Unicode, limited in length. I edited in what I meant.",temporal_candidate,explicit_deprecated,,,temporal_obsolescence,0.95,explicit_deprecated,"The comment states that short strings are deprecated and no longer support Unicode, indicating the answer is outdated due to changes in language standards."
51415812,31739276,1,2015-07-31 07:53:48,"1. Your right, it was not required, you can pipe it directly to the exec function and it should still work.

2. Errors should be caught in the final catch statement. You can raise an error anywhere in the promise chain by throwing and error with ```throw```.",freshness_confirmation,still_supported,,,freshness_confirmation,0.95,still_supported,The comment confirms the answer remains valid and functional.
99755354,28054417,0,2019-06-13 21:36:24,"@mafso: You were probably confused about ""doesn't mention argument promotion"" because that was wrong. I've just updated it.",incorrectness_candidate,explicit_wrong,,,incorrectness,0.95,explicit_wrong,The comment explicitly states that the original information was wrong.
50658933,31336845,0,2015-07-10 09:35:07,"Hi I got this error, `Deprecated: mysql_connect(): The mysql extension is deprecated and will be removed in the future: use mysqli or PDO instead in C:\xampp\htdocs\couponreg\login.php on line 27
You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'WHERE pin = '0000'' at line 1`",temporal_candidate,explicit_deprecated,,,temporal_obsolescence,0.95,deprecated_api_usage,"The comment explicitly states that the mysql extension is deprecated and will be removed, indicating the answer relies on outdated technology."
55942057,34094835,0,2015-12-04 18:19:57,"This is wrong. Javascript is single-threaded and if the thread is busy for 5 seconds, no other client will be served (at least not from this process).",incorrectness_candidate,explicit_wrong,,,incorrectness,0.95,explicit_wrong,The comment directly states the answer is factually wrong regarding JavaScript's single-threaded nature blocking other clients.
69934505,31837675,1,2016-12-28 17:03:51,"How to check the validity again? When I empty the value, the inputfield is still valid",freshness_confirmation,still_supported,,,freshness_confirmation,0.95,still_supported,The comment confirms the answer remains valid after clearing the input field.
84950755,30405547,0,2018-02-25 11:28:27,"Note: For some reason something like this has stopped working for me recently, but this still works. Thanks jad-panda :)",freshness_confirmation,still_supported,,,freshness_confirmation,0.9,still_works,The comment explicitly states that the answer still works for the user.
49629762,30788624,0,2015-06-11 19:48:37,"I may be wrong but I dont think you want the tabs in their own <ion-view> you either need to put them outside of the content on each view you want them or, put them outside of your ion-nav-view (so they show up globaly). From what I know you cant have more than one view populate the ion-nav-view at a time. So either the tabs need to be outside of the ion-nav-view or need to exist in each ion-view but outside of the ion-content (so scrolling still works)",freshness_confirmation,still_supported,,,neutral,0.9,speculative_correction,The comment offers a speculative alternative solution without confirming the answer's current validity.
82984586,33139702,0,2017-12-28 13:17:26,"@gman: It indeed doesn't work for drive letters and the UNC-share _part_ of a path (server name, share name), as stated in the source-code comments; however, I've just added this information to the bullet points above as well to make this more obvious. Do tell us if you know of other limitations.",failure_candidate,does_not_work,,,situational_failure,0.95,does_not_work_for_specific_paths,The comment states the answer fails for drive letters and UNC shares without citing a version change.
101616091,29304153,0,2019-08-20 16:32:37,Note that the `eject` command has recently been removed from `react-native`.,temporal_candidate,removed_api,,,temporal_obsolescence,1.0,api_removed,"The comment states the command was removed, indicating the answer is outdated due to a platform change."
120125807,59148029,7,2021-06-14 00:02:32,"This works well, but in 2020 ""event.keyCode"" is depreciated, use ""event.key"". Also, if you are listening for the ""Enter"" key, it is: ""event.key === ""Enter""",temporal_candidate,version_replacement,,,temporal_obsolescence,0.95,api_deprecation,The comment explicitly states that 'event.keyCode' is deprecated and recommends using 'event.key' instead.
73256260,33121221,0,2017-03-29 07:33:51,"@ZJL Hey, have you tested it. I am stuck at implementing this along with airbnb's react-native maps",random_negative,no_rule_match,,,neutral,0.8,no_evidence_of_obsolescence,"The comment questions the answer's validity but does not specify if it is outdated, wrong, or only fails in a specific situation."
53067426,32607359,0,2015-09-16 12:14:06,"I'm still a little confused as to what you're trying to do, but a lookahead should still work if you tweak its matching characters. `s(?!\w|\s|""|-|=)` or `sni(?!\w|\s|""|-|=)`      https://regex101.com/r/lH5vA3/3",freshness_confirmation,still_supported,,,freshness_confirmation,0.9,still_supported,The comment suggests the answer still works with minor adjustments.
54015205,33082937,0,2015-10-13 10:21:33,"Thanks for your effort. I've not had time to fully concentrate on it, might be a few days.",random_negative,no_rule_match,,,neutral,1.0,comment_expresses_delay,The comment only states a delay in responding without indicating any issue with the answer.
50031981,31000933,0,2015-06-23 11:59:19,"No it is not just simplified, it is wrong. The idea that one would happen after the other (""sometime later"") gives a false impression that the store happens ""after"" the increment itself. Many processors have an instruction for this kind of operation, so they ""happen"" at exactly the same time. And then your discussion about the two different `i++` is also misleading. The code is an error because of the lack of sequence points, so the compiler could do anything that pleases, here. (BTW, the downvote is not mine.)",incorrectness_candidate,explicit_wrong,,,incorrectness,0.98,explicit_wrong,The comment states the answer is factually wrong due to lack of sequence points and misleading explanations.
102686795,29320712,9,2019-09-29 01:41:50,2019 - looks like bcrypt-nodejs is no longer supported,temporal_candidate,no_longer,,,temporal_obsolescence,0.95,library_support_removed,"The comment explicitly states that the library is no longer supported, indicating temporal obsolescence."
69025011,29630295,0,2016-12-01 08:54:46,"what is (ZooLogLevel)0  if it does not result in one of the valid arguments, then it will fail",random_negative,no_rule_match,,,neutral,0.9,comment_explains_validity_rules,The comment describes argument validation rules rather than confirming obsolescence or incorrectness.
46587407,29184988,0,2015-03-21 18:01:34,"It may be that es6 is already being transpiled in your setup, or maybe you are using Firefox which has => function support - try in Chrome and IE to see if it still works",freshness_confirmation,still_supported,,,freshness_confirmation,0.9,still_supported,The comment suggests the answer remains valid for modern browsers like Firefox and Chrome.
50004204,30986867,1,2015-06-22 18:23:46,@JasonCust that is wrong and misleading. ExplosionPills - it's also nice to mention `reduce` here.,incorrectness_candidate,explicit_wrong,,,incorrectness,0.95,explicit_wrong,The comment explicitly states the answer is wrong and misleading.
53403738,32781328,0,2015-09-25 12:50:22,"Out of curiosity, was it the building of the query that was incorrect?",incorrectness_candidate,explicit_incorrect,,,neutral,0.9,questioning_accuracy_without_evidence,The comment asks a question about potential errors but does not confirm the answer is wrong or provide evidence of failure.
75499905,43563331,0,2017-05-29 15:07:34,DIDN'T WORK 2017-05-29 (W10),failure_candidate,does_not_work,,,situational_failure,0.9,comment_states_answer_did_not_work_without_version_change,The comment indicates the answer failed on Windows 10 in 2017 without mentioning any subsequent version changes.
48397790,30144396,0,2015-05-09 20:24:13,"Yes, it does. And my code still works on the above mentioned `x`. Though never-mind, it seems like you've got what OP wants, so that doesn't matter anymore I guess.",freshness_confirmation,still_supported,,,freshness_confirmation,0.9,still_supported,The comment explicitly states that the code still works.
49605318,30773450,0,2015-06-11 10:01:50,"Okay let's give this a shot.
For a chart.js bar chart you pass the labels as the x axis. 
$scope.labels = ['Half Yearly', 'Quarterly', 'Yearly']
For the data it will be
$scope.data = [17974, 152324, 5393]

Can you extract this data from your d response?",random_negative,no_rule_match,,,neutral,1.0,no_obsolescence_indicators,"The comment is a request for data extraction without any mention of outdated code, broken functionality, or incorrect information."
55523763,33837994,0,2015-11-23 20:13:58,If you take a look at `app.use(sessions({..` code snippet at top of my question this is where I assume all the cookie config is being done. I'm aware of how to set up manually like you suggested but would prefer to stick to the middleware in the tut and solve the problem in context of my question. He uses `req.session.user` in the tut but that seems to no longer work. That's why I'm using `session_state` instead. That seems fine so  can't see what else I might have missed. Thanks again for help!,temporal_candidate,no_longer,,,neutral,0.9,no_temporal_evidence,The comment expresses confusion about a specific implementation detail without confirming that the original answer is outdated or incorrect.
126948117,46256392,0,2022-04-12 07:21:00,"Works fine in 2022, using `@testing-library/jest-dom: 5.16.2`.",freshness_confirmation,works_in_year,,,freshness_confirmation,1.0,works_in_year,The comment explicitly states the answer works fine in 2022.
53235090,32637214,0,2015-09-21 13:06:58,"I know this is wrong. My data needs to display the following: PatientProfile.last, PatientProfile.First, PatientProfile.Birthdate (as age between 14-19). DoctorFacility.Orgname, Orders.Code, and Apptslot.Apptstart. I do realize the above example shows Appointments but realized I need to pull from a different table (Apptslot). I can do very basic queries but this requires four tables and is much more complicated than what I am skilled at currently.",incorrectness_candidate,explicit_wrong,,,incorrectness,0.95,explicit_wrong,The comment explicitly states the answer is wrong and requires a different table structure.
120758525,39195704,0,2021-07-10 12:28:30,"this is wrong.... 60.123.247.255 is a VALID ip address, not a broadcast. So is 60.123.247.0.",incorrectness_candidate,explicit_wrong,,,incorrectness,1.0,explicit_wrong,The comment explicitly states the answer is factually wrong regarding IP address classification.
50533185,31247609,0,2015-07-07 13:03:27,"@KiranChoudhary when you say expected output, what do you mean, and what are you getting as the output right now that is wrong?",incorrectness_candidate,explicit_wrong,,,neutral,0.9,comment_seeks_clarification,The comment asks for clarification on the expected versus actual output rather than stating the answer is wrong or outdated.
45822502,28771635,0,2015-02-27 18:37:21,Angular is intended to be loaded / bootstrapped once and only once. You should have a super module that depends on the 2 modules you created. Bootstrap multiple disjoint modules into the same page will only cause issue and will never work as expected.,incorrectness_candidate,never_worked,,,neutral,0.9,general_best_practice_advice,The comment describes a general architectural rule for Angular without indicating the answer is wrong or outdated.
45460087,28575150,0,2015-02-18 03:25:28,"Good spotting about the explicit prohibition of volatile in 6.7.3/6 , I have removed that paragraph from my question",temporal_candidate,version_replacement,,,neutral,0.9,no_obsolescence_evidence,The comment only mentions removing a paragraph without indicating the answer is outdated or incorrect.
78570815,45469737,0,2017-08-21 22:42:50,Excellent pattern for achieving this result. Should be top answer from ease of use stand point. Looks like I can easily edit my custom FormInput (TextInput extensions) to still work with your Form inputs. Mind if I include it to your answer if for further example?,freshness_confirmation,still_supported,,,freshness_confirmation,0.95,still_supported,The comment confirms the answer remains useful and applicable.
46651268,29220500,0,2015-03-23 21:55:42,"I see thanks for the correction it is working  when module_2 is injected into module_1 all is well.

However it is not working when module_2 is injected into module_3

http://plnkr.co/edit/DnxZNELKiW9hyjIVS3Ty?p=preview

as the original issue pointed out",failure_candidate,not_working,,,situational_failure,0.95,works_in_one_case_not_another,The comment states the solution works in one scenario but fails in another without indicating a change over time.
